location,start_date,end_date,year,month,visitation_count,frequency,source_file,source_sheet,source_row,source_col,target_processing
Devils Tombstone (Hunter Mtn),2022-01-01,2022-12-31,2022,,1325.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Devils Tombstone (Hunter Mtn),2023-01-01,2023-12-31,2023,,933.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Devils Tombstone (Hunter Mtn),2024-01-01,2024-12-31,2024,,817.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=10
Devils Tombstone (Plateau Mtn),1996-01-01,1996-12-31,1996,,546.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=8
Devils Tombstone (Plateau Mtn),1997-01-01,1997-12-31,1997,,1683.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=11
Devils Tombstone (Plateau Mtn),1998-01-01,1998-12-31,1998,,1655.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=11
Devils Tombstone (Plateau Mtn),1999-01-01,1999-12-31,1999,,1349.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Devils Tombstone (Plateau Mtn),2000-01-01,2000-12-31,2000,,1470.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Devils Tombstone (Plateau Mtn),2004-01-01,2004-12-31,2004,,1324.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Devils Tombstone (Plateau Mtn),2005-01-01,2005-12-31,2005,,1249.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Devils Tombstone (Plateau Mtn),2006-01-01,2006-12-31,2006,,1122.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Devils Tombstone (Plateau Mtn),2007-01-01,2007-12-31,2007,,1420.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Devils Tombstone (Plateau Mtn),2008-01-01,2008-12-31,2008,,1029.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=10
Devils Tombstone (Plateau Mtn),2009-01-01,2009-12-31,2009,,1515.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Devils Tombstone (Plateau Mtn),2010-01-01,2010-12-31,2010,,1377.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Devils Tombstone (Plateau Mtn),2011-01-01,2011-12-31,2011,,1264.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Devils Tombstone (Plateau Mtn),2012-01-01,2012-12-31,2012,,1169.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=8
Devils Tombstone (Plateau Mtn),2013-01-01,2013-12-31,2013,,833.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=7
Devils Tombstone (Plateau Mtn),2014-01-01,2014-12-31,2014,,1077.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Devils Tombstone (Plateau Mtn),2015-01-01,2015-12-31,2015,,1371.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=11
Devils Tombstone (Plateau Mtn),2016-01-01,2016-12-31,2016,,1336.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Devils Tombstone (Plateau Mtn),2017-01-01,2017-12-31,2017,,1413.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Devils Tombstone (Plateau Mtn),2018-01-01,2018-12-31,2018,,1392.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Devils Tombstone (Plateau Mtn),2019-01-01,2019-12-31,2019,,1298.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Devils Tombstone (Plateau Mtn),2020-01-01,2020-12-31,2020,,1908.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Devils Tombstone (Plateau Mtn),2021-01-01,2021-12-31,2021,,1624.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Devils Tombstone (Plateau Mtn),2022-01-01,2022-12-31,2022,,1268.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Devils Tombstone (Plateau Mtn),2023-01-01,2023-12-31,2023,,1042.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=9
Devils Tombstone (Plateau Mtn),2024-01-01,2024-12-31,2024,,1348.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Devils Tombstone (Plateau Mtn),2025-01-01,2025-12-31,2025,,34.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=1
Diamond Notch (Lanesville),1996-01-01,1996-12-31,1996,,669.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=8
Diamond Notch (Lanesville),1997-01-01,1997-12-31,1997,,999.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Diamond Notch (Lanesville),1998-01-01,1998-12-31,1998,,1438.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=11
Diamond Notch (Lanesville),1999-01-01,1999-12-31,1999,,1162.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Diamond Notch (Lanesville),2000-01-01,2000-12-31,2000,,1850.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Diamond Notch (Lanesville),2004-01-01,2004-12-31,2004,,934.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Diamond Notch (Lanesville),2005-01-01,2005-12-31,2005,,695.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Diamond Notch (Lanesville),2006-01-01,2006-12-31,2006,,601.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Diamond Notch (Lanesville),2007-01-01,2007-12-31,2007,,813.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Diamond Notch (Lanesville),2008-01-01,2008-12-31,2008,,1120.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Diamond Notch (Lanesville),2009-01-01,2009-12-31,2009,,468.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=9
Diamond Notch (Lanesville),2010-01-01,2010-12-31,2010,,853.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Diamond Notch (Lanesville),2011-01-01,2011-12-31,2011,,790.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Diamond Notch (Lanesville),2012-01-01,2012-12-31,2012,,850.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=11
Diamond Notch (Lanesville),2013-01-01,2013-12-31,2013,,396.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=9
Diamond Notch (Lanesville),2014-01-01,2014-12-31,2014,,925.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Diamond Notch (Lanesville),2015-01-01,2015-12-31,2015,,924.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Diamond Notch (Lanesville),2016-01-01,2016-12-31,2016,,1092.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Diamond Notch (Lanesville),2017-01-01,2017-12-31,2017,,1120.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Diamond Notch (Lanesville),2018-01-01,2018-12-31,2018,,1286.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Diamond Notch (Lanesville),2019-01-01,2019-12-31,2019,,1816.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Diamond Notch (Lanesville),2020-01-01,2020-12-31,2020,,3490.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Diamond Notch (Lanesville),2021-01-01,2021-12-31,2021,,3173.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Diamond Notch (Lanesville),2022-01-01,2022-12-31,2022,,1872.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=8
Diamond Notch (Lanesville),2023-01-01,2023-12-31,2023,,1100.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=6
Diamond Notch (Lanesville),2024-01-01,2024-12-31,2024,,1435.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Diamond Notch (Lanesville),2025-01-01,2025-12-31,2025,,46.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=4
Diamond Notch (Spruceton),1996-01-01,1996-12-31,1996,,190.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=4
Diamond Notch (Spruceton),1997-01-01,1997-12-31,1997,,1922.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Diamond Notch (Spruceton),1998-01-01,1998-12-31,1998,,1721.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Diamond Notch (Spruceton),1999-01-01,1999-12-31,1999,,1678.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Diamond Notch (Spruceton),2000-01-01,2000-12-31,2000,,1580.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Diamond Notch (Spruceton),2004-01-01,2004-12-31,2004,,2442.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Diamond Notch (Spruceton),2005-01-01,2005-12-31,2005,,2029.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Diamond Notch (Spruceton),2006-01-01,2006-12-31,2006,,2161.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Diamond Notch (Spruceton),2007-01-01,2007-12-31,2007,,2353.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Diamond Notch (Spruceton),2008-01-01,2008-12-31,2008,,2391.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Diamond Notch (Spruceton),2009-01-01,2009-12-31,2009,,2315.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Diamond Notch (Spruceton),2010-01-01,2010-12-31,2010,,2826.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Diamond Notch (Spruceton),2011-01-01,2011-12-31,2011,,2100.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Diamond Notch (Spruceton),2012-01-01,2012-12-31,2012,,1962.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=8
Diamond Notch (Spruceton),2013-01-01,2013-12-31,2013,,1174.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=8
Diamond Notch (Spruceton),2014-01-01,2014-12-31,2014,,1381.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Diamond Notch (Spruceton),2015-01-01,2015-12-31,2015,,1614.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Diamond Notch (Spruceton),2016-01-01,2016-12-31,2016,,1939.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Diamond Notch (Spruceton),2017-01-01,2017-12-31,2017,,1571.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Diamond Notch (Spruceton),2018-01-01,2018-12-31,2018,,2087.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Diamond Notch (Spruceton),2019-01-01,2019-12-31,2019,,5098.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Diamond Notch (Spruceton),2020-01-01,2020-12-31,2020,,6636.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Diamond Notch (Spruceton),2021-01-01,2021-12-31,2021,,5957.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Diamond Notch (Spruceton),2022-01-01,2022-12-31,2022,,5945.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Diamond Notch (Spruceton),2023-01-01,2023-12-31,2023,,6470.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
